sample_id,latitude,longitude,grain_size,grain_size_class,beach_type,region,image_path,timestamp,beach_name
SAMPLE_0174,15.376962,74.177523,0.19,fine,intertidal,Goa,images/sample_0174_goa_intertidal.jpg,2025-04-29T15:52:46.540525,Baga Beach
SAMPLE_0175,21.796112,86.105883,0.95,medium,dune,Odisha,images/sample_0175_odisha_dune.jpg,2025-05-08T03:30:26.540542,Gopalpur Beach
SAMPLE_0176,13.06344,80.113407,1.74,coarse,berm,Chennai,images/sample_0176_chennai_berm.jpg,2025-08-25T12:32:04.540555,Marina Beach
SAMPLE_0177,13.186488,80.228852,0.91,medium,dune,Chennai,images/sample_0177_chennai_dune.jpg,2025-06-12T02:08:05.540570,Marina Beach
SAMPLE_0178,12.895881,80.282479,1.95,coarse,dune,Chennai,images/sample_0178_chennai_dune.jpg,2025-06-23T05:07:19.540585,Marina Beach
SAMPLE_0179,15.79633,73.888098,1.72,coarse,dune,Goa,images/sample_0179_goa_dune.jpg,2025-07-30T07:10:54.540599,Palolem Beach
SAMPLE_0180,22.555732,69.111838,1.01,coarse,berm,Gujarat,images/sample_0180_gujarat_berm.jpg,2025-06-07T21:06:51.540613,Mandvi Beach
SAMPLE_0181,15.679551,73.752236,1.98,coarse,dune,Goa,images/sample_0181_goa_dune.jpg,2025-05-10T18:05:09.540626,Anjuna Beach
SAMPLE_0182,15.288114,74.015243,0.26,fine,dune,Goa,images/sample_0182_goa_dune.jpg,2025-05-16T00:37:27.540639,Palolem Beach
SAMPLE_0183,19.835089,87.27624,1.82,coarse,dune,Odisha,images/sample_0183_odisha_dune.jpg,2025-05-04T22:20:37.540652,Chandrabhaga Beach
SAMPLE_0184,21.91124,68.007349,0.75,medium,berm,Gujarat,images/sample_0184_gujarat_berm.jpg,2025-05-05T01:48:19.540666,Mandvi Beach
SAMPLE_0185,15.68266,74.066375,1.23,coarse,dune,Goa,images/sample_0185_goa_dune.jpg,2025-08-31T14:38:15.540679,Calangute Beach
SAMPLE_0186,13.463181,92.776102,1.9,coarse,berm,Andaman,images/sample_0186_andaman_berm.jpg,2025-08-20T23:35:15.540692,Elephant Beach
SAMPLE_0187,12.369612,92.6569,0.77,medium,intertidal,Andaman,images/sample_0187_andaman_intertidal.jpg,2025-05-17T02:44:32.540720,Elephant Beach
SAMPLE_0188,11.728467,92.999551,1.89,coarse,dune,Andaman,images/sample_0188_andaman_dune.jpg,2025-09-01T11:53:57.540739,Kalapathar Beach
SAMPLE_0189,20.181637,69.352476,0.47,fine,berm,Gujarat,images/sample_0189_gujarat_berm.jpg,2025-08-13T03:17:28.540753,Chorwad Beach
SAMPLE_0190,20.231101,86.589562,0.69,medium,berm,Odisha,images/sample_0190_odisha_berm.jpg,2025-05-03T11:35:07.540768,Gopalpur Beach
SAMPLE_0191,21.772379,86.446385,0.46,fine,berm,Odisha,images/sample_0191_odisha_berm.jpg,2025-07-08T19:45:19.540781,Gopalpur Beach
SAMPLE_0192,17.747721,83.387298,0.52,medium,berm,Vizag,images/sample_0192_vizag_berm.jpg,2025-05-14T06:21:43.540794,RK Beach
SAMPLE_0193,17.625026,83.26131,0.17,fine,dune,Vizag,images/sample_0193_vizag_dune.jpg,2025-06-21T01:06:33.540807,Rushikonda Beach
SAMPLE_0194,12.728536,75.217073,1.51,coarse,dune,Kerala,images/sample_0194_kerala_dune.jpg,2025-05-21T17:51:04.540822,Kovalam Beach
SAMPLE_0195,11.218473,92.447942,1.2,coarse,intertidal,Andaman,images/sample_0195_andaman_intertidal.jpg,2025-04-12T00:17:45.540836,Elephant Beach
SAMPLE_0196,17.77318,83.276361,0.54,medium,intertidal,Vizag,images/sample_0196_vizag_intertidal.jpg,2025-05-23T22:17:34.540850,Yarada Beach
SAMPLE_0197,19.798764,85.281783,0.44,fine,berm,Odisha,images/sample_0197_odisha_berm.jpg,2025-08-03T18:05:24.540866,Chandrabhaga Beach
SAMPLE_0198,8.705783,75.437278,0.61,medium,dune,Kerala,images/sample_0198_kerala_dune.jpg,2025-06-14T05:40:48.540882,Marari Beach
SAMPLE_0199,12.969696,80.210016,1.28,coarse,intertidal,Chennai,images/sample_0199_chennai_intertidal.jpg,2025-07-17T01:17:38.540899,Covelong Beach
SAMPLE_0200,22.396425,71.57081,1.25,coarse,berm,Gujarat,images/sample_0200_gujarat_berm.jpg,2025-07-27T23:15:16.540914,Chorwad Beach
SAMPLE_0201,20.592349,68.292011,0.23,fine,berm,Gujarat,images/sample_0201_gujarat_berm.jpg,2025-08-26T06:32:47.540930,Chorwad Beach
SAMPLE_0202,17.698826,83.20522,1.82,coarse,berm,Vizag,images/sample_0202_vizag_berm.jpg,2025-08-18T04:28:25.540945,Yarada Beach
SAMPLE_0203,12.812614,80.101325,1.23,coarse,dune,Chennai,images/sample_0203_chennai_dune.jpg,2025-05-10T18:53:15.540960,Marina Beach
SAMPLE_0204,15.618736,73.847182,1.51,coarse,berm,Goa,images/sample_0204_goa_berm.jpg,2025-08-17T15:23:50.540995,Baga Beach
SAMPLE_0205,17.65093,83.347568,1.44,coarse,berm,Vizag,images/sample_0205_vizag_berm.jpg,2025-04-16T19:54:46.541013,Yarada Beach
SAMPLE_0206,20.364231,68.077771,0.17,fine,intertidal,Gujarat,images/sample_0206_gujarat_intertidal.jpg,2025-06-12T07:34:47.541030,Somnath Beach
SAMPLE_0207,12.064205,93.439963,0.43,fine,berm,Andaman,images/sample_0207_andaman_berm.jpg,2025-04-11T18:31:09.541048,Kalapathar Beach
SAMPLE_0208,13.000627,80.147367,0.3,fine,intertidal,Chennai,images/sample_0208_chennai_intertidal.jpg,2025-05-19T23:14:16.541172,Covelong Beach
SAMPLE_0209,11.547186,92.752252,1.27,coarse,dune,Andaman,images/sample_0209_andaman_dune.jpg,2025-04-16T04:25:28.541194,Elephant Beach
SAMPLE_0210,13.066922,80.252788,0.39,fine,intertidal,Chennai,images/sample_0210_chennai_intertidal.jpg,2025-06-14T13:23:59.541209,Elliot Beach
SAMPLE_0211,15.22202,73.736027,0.5,medium,intertidal,Goa,images/sample_0211_goa_intertidal.jpg,2025-04-23T02:10:59.541223,Calangute Beach
SAMPLE_0212,17.681201,83.262643,0.47,fine,berm,Vizag,images/sample_0212_vizag_berm.jpg,2025-06-26T15:28:16.541240,Rushikonda Beach
SAMPLE_0213,20.002637,85.103873,1.79,coarse,intertidal,Odisha,images/sample_0213_odisha_intertidal.jpg,2025-06-07T11:07:04.541255,Gopalpur Beach
SAMPLE_0214,21.415476,86.884117,1.7,coarse,berm,Odisha,images/sample_0214_odisha_berm.jpg,2025-07-09T17:03:33.541269,Puri Beach
SAMPLE_0215,8.958268,74.989616,0.75,medium,intertidal,Kerala,images/sample_0215_kerala_intertidal.jpg,2025-04-05T19:16:25.541285,Varkala Beach
SAMPLE_0216,13.168304,80.243395,1.29,coarse,berm,Chennai,images/sample_0216_chennai_berm.jpg,2025-06-23T07:18:58.541302,Covelong Beach
SAMPLE_0217,15.723449,73.885508,1.31,coarse,berm,Goa,images/sample_0217_goa_berm.jpg,2025-08-20T18:56:12.541318,Anjuna Beach
SAMPLE_0218,11.958588,77.003584,0.16,fine,berm,Kerala,images/sample_0218_kerala_berm.jpg,2025-05-26T10:56:36.541334,Varkala Beach
SAMPLE_0219,12.826462,93.419105,0.96,medium,berm,Andaman,images/sample_0219_andaman_berm.jpg,2025-05-20T19:57:20.541349,Elephant Beach
SAMPLE_0220,13.113144,80.238274,0.5,medium,intertidal,Chennai,images/sample_0220_chennai_intertidal.jpg,2025-04-04T21:11:51.541363,Covelong Beach
SAMPLE_0221,11.886021,76.1399,1.16,coarse,dune,Kerala,images/sample_0221_kerala_dune.jpg,2025-05-22T13:15:18.541376,Kovalam Beach
SAMPLE_0222,21.69238,86.157993,0.6,medium,berm,Odisha,images/sample_0222_odisha_berm.jpg,2025-07-23T05:23:28.541391,Chandrabhaga Beach
SAMPLE_0223,11.476171,92.926986,1.65,coarse,intertidal,Andaman,images/sample_0223_andaman_intertidal.jpg,2025-08-26T11:32:33.541404,Kalapathar Beach
SAMPLE_0224,15.26702,73.953405,1.93,coarse,intertidal,Goa,images/sample_0224_goa_intertidal.jpg,2025-05-09T23:22:28.541418,Palolem Beach
SAMPLE_0225,8.90161,75.580991,0.13,fine,berm,Kerala,images/sample_0225_kerala_berm.jpg,2025-04-04T16:39:38.541435,Kovalam Beach
SAMPLE_0226,21.461992,85.126111,0.8,medium,intertidal,Odisha,images/sample_0226_odisha_intertidal.jpg,2025-07-26T19:47:52.541454,Chandrabhaga Beach
SAMPLE_0227,21.898821,69.053429,0.25,fine,dune,Gujarat,images/sample_0227_gujarat_dune.jpg,2025-07-21T19:09:11.541471,Mandvi Beach
SAMPLE_0228,12.166527,75.119069,0.1,fine,dune,Kerala,images/sample_0228_kerala_dune.jpg,2025-05-11T17:43:36.541488,Varkala Beach
SAMPLE_0229,13.185681,80.172836,0.84,medium,dune,Chennai,images/sample_0229_chennai_dune.jpg,2025-08-08T23:21:02.541505,Marina Beach
SAMPLE_0230,22.53895,68.839581,0.76,medium,intertidal,Gujarat,images/sample_0230_gujarat_intertidal.jpg,2025-05-31T07:57:14.541521,Mandvi Beach
SAMPLE_0231,22.428842,70.177956,0.35,fine,berm,Gujarat,images/sample_0231_gujarat_berm.jpg,2025-05-10T18:17:38.541535,Mandvi Beach
SAMPLE_0232,10.618529,92.684813,0.69,medium,dune,Andaman,images/sample_0232_andaman_dune.jpg,2025-04-22T06:03:08.541550,Radhanagar Beach
SAMPLE_0233,11.539598,92.945459,0.28,fine,berm,Andaman,images/sample_0233_andaman_berm.jpg,2025-05-13T18:12:41.541563,Kalapathar Beach
SAMPLE_0234,13.152316,80.280256,0.37,fine,berm,Chennai,images/sample_0234_chennai_berm.jpg,2025-06-11T23:13:06.541577,Covelong Beach
SAMPLE_0235,21.907975,71.56086,0.18,fine,berm,Gujarat,images/sample_0235_gujarat_berm.jpg,2025-09-22T23:41:17.541589,Chorwad Beach
SAMPLE_0236,21.745961,86.378998,1.39,coarse,berm,Odisha,images/sample_0236_odisha_berm.jpg,2025-08-03T03:35:11.541602,Chandrabhaga Beach
SAMPLE_0237,17.756043,83.256845,0.72,medium,dune,Vizag,images/sample_0237_vizag_dune.jpg,2025-04-22T09:54:27.541615,RK Beach
SAMPLE_0238,21.937013,69.299284,0.53,medium,dune,Gujarat,images/sample_0238_gujarat_dune.jpg,2025-08-12T12:23:07.541629,Somnath Beach
SAMPLE_0239,15.437755,74.199202,0.33,fine,dune,Goa,images/sample_0239_goa_dune.jpg,2025-09-11T12:53:01.541641,Calangute Beach
SAMPLE_0240,20.615941,86.67996,0.65,medium,berm,Odisha,images/sample_0240_odisha_berm.jpg,2025-05-08T23:28:41.541655,Chandrabhaga Beach
SAMPLE_0241,11.183047,93.058005,1.2,coarse,intertidal,Andaman,images/sample_0241_andaman_intertidal.jpg,2025-05-06T10:52:24.541670,Elephant Beach
SAMPLE_0242,20.056936,86.797594,1.75,coarse,berm,Odisha,images/sample_0242_odisha_berm.jpg,2025-09-06T00:27:25.541684,Puri Beach
SAMPLE_0243,20.226772,72.164938,1.45,coarse,intertidal,Gujarat,images/sample_0243_gujarat_intertidal.jpg,2025-08-04T07:29:50.541697,Mandvi Beach
SAMPLE_0244,20.398308,68.236127,1.93,coarse,dune,Gujarat,images/sample_0244_gujarat_dune.jpg,2025-09-09T05:55:38.541734,Somnath Beach
SAMPLE_0245,15.265003,74.109388,1.3,coarse,berm,Goa,images/sample_0245_goa_berm.jpg,2025-05-02T02:13:30.541750,Calangute Beach
SAMPLE_0246,17.774535,83.240497,1.0,coarse,berm,Vizag,images/sample_0246_vizag_berm.jpg,2025-08-11T21:34:43.541766,RK Beach
SAMPLE_0247,15.652428,73.818902,0.86,medium,berm,Goa,images/sample_0247_goa_berm.jpg,2025-09-23T11:29:03.541782,Baga Beach
SAMPLE_0248,13.422647,93.842187,0.5,medium,berm,Andaman,images/sample_0248_andaman_berm.jpg,2025-09-23T03:25:15.541798,Radhanagar Beach
SAMPLE_0249,9.168021,75.532461,1.39,coarse,intertidal,Kerala,images/sample_0249_kerala_intertidal.jpg,2025-06-04T16:13:32.541811,Marari Beach
SAMPLE_0250,15.107812,73.9771,1.83,coarse,berm,Goa,images/sample_0250_goa_berm.jpg,2025-07-20T00:35:12.541824,Baga Beach
SAMPLE_0251,12.902036,80.229565,1.2,coarse,intertidal,Chennai,images/sample_0251_chennai_intertidal.jpg,2025-06-18T23:51:29.541837,Marina Beach
SAMPLE_0252,15.337082,73.834563,0.32,fine,intertidal,Goa,images/sample_0252_goa_intertidal.jpg,2025-06-08T13:48:04.541849,Baga Beach
SAMPLE_0253,15.075013,73.970229,1.14,coarse,intertidal,Goa,images/sample_0253_goa_intertidal.jpg,2025-07-31T09:51:13.541863,Baga Beach
SAMPLE_0254,20.607999,71.789032,0.57,medium,intertidal,Gujarat,images/sample_0254_gujarat_intertidal.jpg,2025-09-01T14:15:54.541876,Somnath Beach
SAMPLE_0255,19.75479,85.078961,0.27,fine,dune,Odisha,images/sample_0255_odisha_dune.jpg,2025-08-22T02:14:51.541890,Gopalpur Beach
SAMPLE_0256,17.666728,83.272175,0.43,fine,berm,Vizag,images/sample_0256_vizag_berm.jpg,2025-07-29T13:26:44.541905,Yarada Beach
SAMPLE_0257,9.921377,76.021139,1.21,coarse,intertidal,Kerala,images/sample_0257_kerala_intertidal.jpg,2025-08-09T02:05:02.541923,Varkala Beach
SAMPLE_0258,21.297893,69.897342,0.78,medium,dune,Gujarat,images/sample_0258_gujarat_dune.jpg,2025-07-05T15:09:41.541939,Chorwad Beach
SAMPLE_0259,8.779183,76.690173,1.23,coarse,intertidal,Kerala,images/sample_0259_kerala_intertidal.jpg,2025-09-20T21:38:55.541956,Marari Beach
SAMPLE_0260,17.799586,83.337292,0.43,fine,intertidal,Vizag,images/sample_0260_vizag_intertidal.jpg,2025-05-26T16:25:29.541972,Yarada Beach
SAMPLE_0261,13.059049,80.259107,1.62,coarse,intertidal,Chennai,images/sample_0261_chennai_intertidal.jpg,2025-04-25T15:32:06.541987,Marina Beach
SAMPLE_0262,21.698272,87.379101,1.86,coarse,dune,Odisha,images/sample_0262_odisha_dune.jpg,2025-06-02T12:10:16.542001,Gopalpur Beach
SAMPLE_0263,20.798717,70.615088,0.86,medium,berm,Gujarat,images/sample_0263_gujarat_berm.jpg,2025-05-04T15:46:33.542015,Chorwad Beach
SAMPLE_0264,11.421466,93.624626,0.41,fine,dune,Andaman,images/sample_0264_andaman_dune.jpg,2025-04-27T12:26:01.542028,Kalapathar Beach
SAMPLE_0265,11.180132,93.565394,1.59,coarse,berm,Andaman,images/sample_0265_andaman_berm.jpg,2025-08-06T04:07:35.542042,Radhanagar Beach
SAMPLE_0266,13.481381,93.642128,1.32,coarse,berm,Andaman,images/sample_0266_andaman_berm.jpg,2025-04-12T10:20:31.542059,Radhanagar Beach
SAMPLE_0267,19.757978,87.387139,1.85,coarse,intertidal,Odisha,images/sample_0267_odisha_intertidal.jpg,2025-07-27T14:44:13.542075,Gopalpur Beach
SAMPLE_0268,11.238909,93.555941,1.77,coarse,berm,Andaman,images/sample_0268_andaman_berm.jpg,2025-09-16T11:42:00.542098,Elephant Beach
SAMPLE_0269,17.668902,83.388001,0.85,medium,intertidal,Vizag,images/sample_0269_vizag_intertidal.jpg,2025-04-24T09:51:33.542115,Yarada Beach
SAMPLE_0270,12.826066,80.246586,0.35,fine,dune,Chennai,images/sample_0270_chennai_dune.jpg,2025-09-14T19:23:17.542133,Elliot Beach
SAMPLE_0271,15.238044,73.750208,1.77,coarse,intertidal,Goa,images/sample_0271_goa_intertidal.jpg,2025-07-30T11:59:50.542149,Calangute Beach
SAMPLE_0272,21.584441,86.176169,1.52,coarse,berm,Odisha,images/sample_0272_odisha_berm.jpg,2025-08-02T07:50:46.542166,Puri Beach
SAMPLE_0273,13.139735,80.239398,1.28,coarse,dune,Chennai,images/sample_0273_chennai_dune.jpg,2025-09-19T16:35:24.542183,Covelong Beach
SAMPLE_0274,8.262484,76.135556,1.56,coarse,intertidal,Kerala,images/sample_0274_kerala_intertidal.jpg,2025-09-27T22:52:10.542198,Marari Beach
SAMPLE_0275,12.0765,93.289786,1.13,coarse,intertidal,Andaman,images/sample_0275_andaman_intertidal.jpg,2025-06-13T18:37:00.542214,Radhanagar Beach
SAMPLE_0276,13.187322,93.617531,0.57,medium,berm,Andaman,images/sample_0276_andaman_berm.jpg,2025-06-19T08:34:49.542230,Radhanagar Beach
SAMPLE_0277,15.667764,73.843224,1.68,coarse,dune,Goa,images/sample_0277_goa_dune.jpg,2025-04-18T13:00:57.542247,Baga Beach
SAMPLE_0278,17.705945,83.218674,1.15,coarse,dune,Vizag,images/sample_0278_vizag_dune.jpg,2025-07-01T01:45:06.542263,Yarada Beach
SAMPLE_0279,13.091355,80.17554,0.76,medium,intertidal,Chennai,images/sample_0279_chennai_intertidal.jpg,2025-09-08T17:26:27.542280,Marina Beach
SAMPLE_0280,12.295667,92.679551,0.14,fine,berm,Andaman,images/sample_0280_andaman_berm.jpg,2025-06-09T07:55:34.542296,Radhanagar Beach
SAMPLE_0281,11.850873,93.639629,1.24,coarse,intertidal,Andaman,images/sample_0281_andaman_intertidal.jpg,2025-05-04T02:20:43.542313,Elephant Beach
SAMPLE_0282,17.6302,83.278903,0.9,medium,intertidal,Vizag,images/sample_0282_vizag_intertidal.jpg,2025-06-20T10:48:58.542329,RK Beach
SAMPLE_0283,15.506435,74.129502,0.98,medium,berm,Goa,images/sample_0283_goa_berm.jpg,2025-09-12T02:53:52.542347,Palolem Beach
SAMPLE_0284,19.348575,85.161811,1.23,coarse,intertidal,Odisha,images/sample_0284_odisha_intertidal.jpg,2025-06-04T09:12:22.542364,Chandrabhaga Beach
SAMPLE_0285,12.340026,76.402744,1.6,coarse,berm,Kerala,images/sample_0285_kerala_berm.jpg,2025-05-22T02:49:07.542381,Kovalam Beach
SAMPLE_0286,10.655907,77.043649,0.57,medium,berm,Kerala,images/sample_0286_kerala_berm.jpg,2025-06-30T01:23:48.542397,Kovalam Beach
SAMPLE_0287,15.322299,74.117709,1.43,coarse,intertidal,Goa,images/sample_0287_goa_intertidal.jpg,2025-07-10T12:32:43.542412,Anjuna Beach
SAMPLE_0288,15.221027,73.719792,1.89,coarse,intertidal,Goa,images/sample_0288_goa_intertidal.jpg,2025-04-28T01:11:27.542426,Palolem Beach
SAMPLE_0289,11.869679,76.005971,0.67,medium,berm,Kerala,images/sample_0289_kerala_berm.jpg,2025-05-14T01:36:19.542441,Marari Beach
SAMPLE_0290,21.857559,86.081326,0.73,medium,dune,Odisha,images/sample_0290_odisha_dune.jpg,2025-05-31T18:51:18.542456,Chandrabhaga Beach
SAMPLE_0291,17.734527,83.341273,0.75,medium,berm,Vizag,images/sample_0291_vizag_berm.jpg,2025-07-25T01:41:28.542471,RK Beach
SAMPLE_0292,17.749021,83.215772,0.45,fine,dune,Vizag,images/sample_0292_vizag_dune.jpg,2025-09-29T17:21:49.542486,Rushikonda Beach
SAMPLE_0293,17.624167,83.32757,0.79,medium,intertidal,Vizag,images/sample_0293_vizag_intertidal.jpg,2025-05-04T05:32:43.542501,Yarada Beach
SAMPLE_0294,17.744654,83.26767,0.72,medium,intertidal,Vizag,images/sample_0294_vizag_intertidal.jpg,2025-07-20T00:43:08.542517,RK Beach
SAMPLE_0295,17.795977,83.31956,0.75,medium,berm,Vizag,images/sample_0295_vizag_berm.jpg,2025-05-09T05:41:28.542535,RK Beach
SAMPLE_0296,21.703493,85.455885,0.25,fine,intertidal,Odisha,images/sample_0296_odisha_intertidal.jpg,2025-06-16T08:07:23.542797,Gopalpur Beach
SAMPLE_0297,13.514744,92.800317,0.76,medium,intertidal,Andaman,images/sample_0297_andaman_intertidal.jpg,2025-07-09T07:14:00.542814,Radhanagar Beach
SAMPLE_0298,22.915846,71.526074,0.96,medium,dune,Gujarat,images/sample_0298_gujarat_dune.jpg,2025-07-09T02:27:42.542831,Somnath Beach
SAMPLE_0299,12.453172,93.185505,0.13,fine,dune,Andaman,images/sample_0299_andaman_dune.jpg,2025-05-27T10:56:27.542847,Radhanagar Beach
SAMPLE_0300,11.347914,75.220898,1.4,coarse,dune,Kerala,images/sample_0300_kerala_dune.jpg,2025-05-02T00:08:57.542864,Marari Beach
SAMPLE_0301,11.029522,93.38378,1.53,coarse,berm,Andaman,images/sample_0301_andaman_berm.jpg,2025-07-25T17:28:51.542882,Elephant Beach
SAMPLE_0302,19.512401,86.276377,1.74,coarse,berm,Odisha,images/sample_0302_odisha_berm.jpg,2025-09-21T02:13:37.542921,Puri Beach
SAMPLE_0303,20.317067,70.219504,0.44,fine,berm,Gujarat,images/sample_0303_gujarat_berm.jpg,2025-06-07T21:19:21.542938,Somnath Beach
SAMPLE_0304,11.916584,92.584201,0.12,fine,berm,Andaman,images/sample_0304_andaman_berm.jpg,2025-07-12T03:27:14.542954,Radhanagar Beach
SAMPLE_0305,17.658686,83.210683,0.11,fine,berm,Vizag,images/sample_0305_vizag_berm.jpg,2025-04-09T10:36:16.542970,Yarada Beach
SAMPLE_0306,15.52837,73.884426,0.53,medium,berm,Goa,images/sample_0306_goa_berm.jpg,2025-09-01T14:37:37.542986,Calangute Beach
SAMPLE_0307,17.753062,83.333802,0.21,fine,intertidal,Vizag,images/sample_0307_vizag_intertidal.jpg,2025-04-07T08:53:31.543000,RK Beach
SAMPLE_0308,11.879784,74.845257,0.26,fine,dune,Kerala,images/sample_0308_kerala_dune.jpg,2025-07-18T11:11:46.543015,Kovalam Beach
SAMPLE_0309,20.940105,85.890812,0.85,medium,intertidal,Odisha,images/sample_0309_odisha_intertidal.jpg,2025-04-17T18:11:29.543030,Chandrabhaga Beach
SAMPLE_0310,21.285387,69.346114,1.43,coarse,berm,Gujarat,images/sample_0310_gujarat_berm.jpg,2025-06-20T04:32:37.543047,Mandvi Beach
SAMPLE_0311,20.084075,85.660944,1.94,coarse,berm,Odisha,images/sample_0311_odisha_berm.jpg,2025-05-05T07:02:29.543063,Gopalpur Beach
SAMPLE_0312,21.360633,85.508569,1.73,coarse,dune,Odisha,images/sample_0312_odisha_dune.jpg,2025-05-16T02:17:24.543085,Puri Beach
SAMPLE_0313,13.468666,92.455385,1.97,coarse,intertidal,Andaman,images/sample_0313_andaman_intertidal.jpg,2025-09-28T03:19:16.543101,Kalapathar Beach
SAMPLE_0314,11.239386,76.886589,0.78,medium,dune,Kerala,images/sample_0314_kerala_dune.jpg,2025-09-25T17:16:43.543117,Marari Beach
SAMPLE_0315,11.882139,75.804638,1.26,coarse,berm,Kerala,images/sample_0315_kerala_berm.jpg,2025-04-18T12:09:57.543133,Kovalam Beach
SAMPLE_0316,20.475963,86.615449,0.44,fine,berm,Odisha,images/sample_0316_odisha_berm.jpg,2025-09-14T13:03:08.543146,Gopalpur Beach
SAMPLE_0317,19.522781,85.305825,1.35,coarse,dune,Odisha,images/sample_0317_odisha_dune.jpg,2025-04-24T10:12:37.543159,Puri Beach
SAMPLE_0318,22.876885,70.863873,1.51,coarse,berm,Gujarat,images/sample_0318_gujarat_berm.jpg,2025-05-11T06:12:52.543172,Mandvi Beach
SAMPLE_0319,21.109722,70.530097,0.91,medium,intertidal,Gujarat,images/sample_0319_gujarat_intertidal.jpg,2025-08-04T14:00:15.543186,Somnath Beach
SAMPLE_0320,20.642625,69.0153,1.21,coarse,intertidal,Gujarat,images/sample_0320_gujarat_intertidal.jpg,2025-08-24T14:51:32.543200,Somnath Beach
SAMPLE_0321,21.055977,69.440062,0.53,medium,intertidal,Gujarat,images/sample_0321_gujarat_intertidal.jpg,2025-04-13T21:01:15.543216,Mandvi Beach
SAMPLE_0322,10.931813,76.877967,0.17,fine,intertidal,Kerala,images/sample_0322_kerala_intertidal.jpg,2025-09-15T19:26:12.543230,Varkala Beach
SAMPLE_0323,21.841713,70.679872,1.76,coarse,dune,Gujarat,images/sample_0323_gujarat_dune.jpg,2025-05-14T23:00:19.543245,Somnath Beach
SAMPLE_0324,15.555238,74.158522,1.27,coarse,intertidal,Goa,images/sample_0324_goa_intertidal.jpg,2025-09-13T07:38:56.543261,Anjuna Beach
SAMPLE_0325,19.601534,86.749615,0.24,fine,intertidal,Odisha,images/sample_0325_odisha_intertidal.jpg,2025-08-17T09:06:26.543277,Puri Beach
SAMPLE_0326,9.990664,76.096984,1.82,coarse,berm,Kerala,images/sample_0326_kerala_berm.jpg,2025-08-28T15:12:26.543293,Marari Beach
SAMPLE_0327,20.655835,87.19948,0.85,medium,intertidal,Odisha,images/sample_0327_odisha_intertidal.jpg,2025-05-21T04:23:34.543307,Gopalpur Beach
SAMPLE_0328,20.218751,85.993017,0.8,medium,berm,Odisha,images/sample_0328_odisha_berm.jpg,2025-06-16T10:16:20.543320,Gopalpur Beach
SAMPLE_0329,21.075468,85.854338,1.37,coarse,intertidal,Odisha,images/sample_0329_odisha_intertidal.jpg,2025-07-25T07:07:33.543334,Puri Beach
SAMPLE_0330,15.211046,74.144823,1.68,coarse,dune,Goa,images/sample_0330_goa_dune.jpg,2025-09-21T16:56:54.543349,Calangute Beach
SAMPLE_0331,20.80981,85.343657,1.53,coarse,dune,Odisha,images/sample_0331_odisha_dune.jpg,2025-06-18T01:50:55.543364,Gopalpur Beach
SAMPLE_0332,22.098882,70.676344,0.1,fine,dune,Gujarat,images/sample_0332_gujarat_dune.jpg,2025-08-18T08:55:58.543379,Mandvi Beach
SAMPLE_0333,13.160779,80.26289,1.16,coarse,dune,Chennai,images/sample_0333_chennai_dune.jpg,2025-05-28T16:29:46.543395,Elliot Beach
